,change,date,last_day,stock,close0,high0,high_limit0,low0,open0,volume0,day0,close1,high1,high_limit1,low1,open1,volume1,day1,close2,high2,high_limit2,low2,open2,volume2,day2,close3,high3,high_limit3,low3,open3,volume3,day3,recent,last_recent,minute_low,minute_volume,minute,nearby,wave,top_count,vol5,volume_mean,recent_high,volume_high,recent_low,st,isnew
601958.XSHG_2017-08-07,0.95423563778,2017-08-07 00:00:00,2017-08-04 00:00:00,601958.XSHG,9.21,9.21,9.21,8.37,8.5,102667423.0,39.0,9.34,9.69,10.13,9.25,9.26,140551233.0,40.0,10.0,10.27,10.27,9.0,9.41,130818266.0,41.0,10.2,10.48,11.0,9.72,9.8,125553545.0,42.0,1.0,2.0,9.01,109936200.0,14:31:00,1.0,0,0,0.100358422939,13535452.2471,8.67,50766231.0,6.45,False,False
603029.XSHG_2017-07-17,1.00385109114,2017-07-17 00:00:00,2017-07-14 00:00:00,603029.XSHG,27.16,27.63,30.39,27.08,27.5,545148.0,24.0,28.33,29.88,29.88,26.55,27.25,933121.0,25.0,31.16,31.16,31.16,29.0,29.0,7990135.0,26.0,32.99,34.13,34.28,28.15,31.28,8203011.0,27.0,1.0,1.0,29.15,7494800.0,14:48:00,0.0,0,1,0.0998941051888,2160748.5122,55.68,10224310.0,24.9,False,False
603042.XSHG_2017-06-14,0.892918825561,2017-06-14 00:00:00,2017-06-13 00:00:00,603042.XSHG,28.71,28.71,28.71,28.71,28.71,266355.0,1.0,31.58,31.58,31.58,31.58,31.58,674189.0,2.0,32.93,34.74,34.74,32.48,34.74,22273022.0,3.0,32.05,33.29,36.22,31.02,31.02,15765468.0,4.0,4.0,3.0,,,,,0,0,0.100139082058,,26.1,95945.0,16.21,False,True
603042.XSHG_2017-08-29,0.978647686833,2017-08-29 00:00:00,2017-08-28 00:00:00,603042.XSHG,27.86,27.86,27.86,25.94,26.11,4801562.0,55.0,30.65,30.65,30.65,30.65,30.65,2085200.0,56.0,33.72,33.72,33.72,32.24,33.7,22247831.0,57.0,37.09,37.09,37.09,32.8,33.0,24016765.0,58.0,3.0,2.0,32.28,10957500.0,09:52:00,1.0,0,3,0.100163132137,4330316.2766,34.74,22273022.0,16.21,False,False
603042.XSHG_2017-08-30,0.937719061742,2017-08-30 00:00:00,2017-08-29 00:00:00,603042.XSHG,30.65,30.65,30.65,30.65,30.65,2085200.0,56.0,33.72,33.72,33.72,32.24,33.7,22247831.0,57.0,37.09,37.09,37.09,32.8,33.0,24016765.0,58.0,36.28,37.19,40.8,34.01,34.78,21082954.0,59.0,4.0,3.0,33.1,7950400.0,09:41:00,1.0,0,4,0.100163132137,4330316.2766,34.74,22273022.0,16.21,False,False
603043.XSHG_2017-07-03,0.944244604317,2017-07-03 00:00:00,2017-06-30 00:00:00,603043.XSHG,22.97,22.97,22.97,22.97,22.97,19233.0,2.0,25.27,25.27,25.27,25.27,25.27,151393.0,3.0,26.83,27.8,27.8,26.15,27.8,27110837.0,4.0,27.34,27.58,29.51,26.25,26.25,21616490.0,5.0,5.0,4.0,27.0,1384700.0,09:30:00,,0,0,0.100130605137,,20.88,28132.0,18.98,False,True
603079.XSHG_2017-09-06,1.04702750665,2017-09-06 00:00:00,2017-09-05 00:00:00,603079.XSHG,46.57,46.57,46.57,46.57,46.57,359300.0,8.0,51.23,51.23,51.23,51.23,51.23,288275.0,9.0,56.35,56.35,56.35,55.0,56.35,3510273.0,10.0,61.99,61.99,61.99,58.0,59.0,9162571.0,11.0,11.0,10.0,56.35,50200.0,09:30:00,0.0,0,2,0.100064419154,,42.34,44800.0,18.11,False,True
603079.XSHG_2017-09-07,1.04855621874,2017-09-07 00:00:00,2017-09-06 00:00:00,603079.XSHG,51.23,51.23,51.23,51.23,51.23,288275.0,9.0,56.35,56.35,56.35,55.0,56.35,3510273.0,10.0,61.99,61.99,61.99,58.0,59.0,9162571.0,11.0,68.19,68.19,68.19,64.46,65.0,5166071.0,12.0,12.0,11.0,58.1,6596800.0,09:51:00,0.0,0,3,0.100088731145,,46.57,359300.0,18.11,False,True
603079.XSHG_2017-09-08,,2017-09-08 00:00:00,2017-09-07 00:00:00,603079.XSHG,56.35,56.35,56.35,55.0,56.35,3510273.0,10.0,61.99,61.99,61.99,58.0,59.0,9162571.0,11.0,68.19,68.19,68.19,64.46,65.0,5166071.0,12.0,,,,,,,,13.0,12.0,64.99,1639800.0,09:32:00,0.0,0,3,0.100088731145,,51.23,359300.0,18.11,False,True
603117.XSHG_2017-06-14,0.92967032967,2017-06-14 00:00:00,2017-06-13 00:00:00,603117.XSHG,11.33,11.43,12.62,11.26,11.43,1314540.0,1.0,12.41,12.46,12.46,11.26,11.32,5509904.0,2.0,12.45,13.65,13.65,12.02,12.14,7650407.0,3.0,12.36,12.69,13.7,12.22,12.69,4636552.0,4.0,1.0,1.0,12.05,1169600.0,09:33:00,0.0,0,0,0.0953221535746,2669955.81176,16.7,7905617.0,10.71,False,False
603129.XSHG_2017-09-01,0.999214454046,2017-09-01 00:00:00,2017-08-31 00:00:00,603129.XSHG,42.08,42.08,42.08,42.08,42.08,1102065.0,8.0,46.29,46.29,46.29,46.29,46.29,386315.0,9.0,50.92,50.92,50.92,49.66,50.92,4681081.0,10.0,45.83,50.88,56.01,45.83,50.88,19936995.0,11.0,11.0,10.0,50.92,463100.0,09:30:00,,0,2,0.100130718954,,38.25,222526.0,19.63,False,True
603133.XSHG_2017-06-26,1.03248544284,2017-06-26 00:00:00,2017-06-23 00:00:00,603133.XSHG,26.96,28.86,31.77,26.91,28.62,6372713.0,9.0,29.66,29.66,29.66,27.73,27.73,21181867.0,10.0,32.63,32.63,32.63,29.65,29.95,21168383.0,11.0,33.85,34.33,35.89,31.68,33.69,27143548.0,12.0,2.0,1.0,30.0,19118700.0,10:17:00,1.0,0,1,0.100148367953,10081913.4545,38.97,30565371.0,11.3,False,False
603133.XSHG_2017-09-07,0.968743072489,2017-09-07 00:00:00,2017-09-06 00:00:00,603133.XSHG,37.28,38.59,42.6,36.02,38.59,13741434.0,62.0,41.01,41.01,41.01,36.55,36.55,16874823.0,63.0,45.07,45.11,45.11,42.51,43.0,26594620.0,64.0,42.67,44.46,49.58,40.8,43.7,24096852.0,65.0,2.0,1.0,42.52,5991100.0,09:37:00,5.0,1,5,0.100053648069,11105405.0909,41.5,27143548.0,24.44,False,False
603181.XSHG_2017-09-06,1.02244955953,2017-09-06 00:00:00,2017-09-05 00:00:00,603181.XSHG,29.08,29.08,29.08,29.08,29.08,158201.0,7.0,31.99,31.99,31.99,31.99,31.99,772633.0,8.0,35.19,35.19,35.19,31.99,33.0,26080621.0,9.0,38.71,38.71,38.71,35.3,35.98,25106369.0,10.0,10.0,9.0,32.0,21360100.0,10:05:00,0.0,0,1,0.100228832952,,26.44,161800.0,14.92,False,True
603181.XSHG_2017-09-07,1.04107465771,2017-09-07 00:00:00,2017-09-06 00:00:00,603181.XSHG,31.99,31.99,31.99,31.99,31.99,772633.0,8.0,35.19,35.19,35.19,31.99,33.0,26080621.0,9.0,38.71,38.71,38.71,35.3,35.98,25106369.0,10.0,42.58,42.58,42.58,40.0,40.3,29416723.0,11.0,11.0,10.0,35.6,15159500.0,09:50:00,0.0,0,4,0.100068775791,,29.08,161800.0,14.92,False,True
603181.XSHG_2017-09-08,,2017-09-08 00:00:00,2017-09-07 00:00:00,603181.XSHG,35.19,35.19,35.19,31.99,33.0,26080621.0,9.0,38.71,38.71,38.71,35.3,35.98,25106369.0,10.0,42.58,42.58,42.58,40.0,40.3,29416723.0,11.0,,,,,,,,12.0,11.0,40.33,6694000.0,09:34:00,0.0,0,1,0.100068775791,,31.99,772633.0,14.92,False,True
603197.XSHG_2017-06-21,1.00698757764,2017-06-21 00:00:00,2017-06-20 00:00:00,603197.XSHG,42.58,42.7,46.79,42.07,42.55,1713956.0,6.0,46.84,46.84,46.84,43.01,43.01,9581944.0,7.0,51.52,51.52,51.52,48.16,48.5,10825415.0,8.0,50.75,54.19,56.67,49.31,51.88,17299110.0,9.0,2.0,1.0,48.64,8131100.0,09:44:00,0.0,0,1,0.100046970409,6777825.3,58.32,16762349.0,32.93,False,True
603200.XSHG_2017-06-13,0.899178491412,2017-06-13 00:00:00,2017-06-12 00:00:00,603200.XSHG,44.26,44.26,44.26,44.26,44.26,98404.0,0.0,48.69,48.69,48.69,47.0,48.69,3121456.0,1.0,52.73,53.56,53.56,50.08,51.0,13502961.0,2.0,47.46,49.17,58.0,47.46,48.16,8862233.0,3.0,3.0,2.0,50.08,10695900.0,13:54:00,,0,1,0.10015037594,,40.24,51200.0,24.98,False,True
603286.XSHG_2017-07-11,0.983119513842,2017-07-11 00:00:00,2017-07-10 00:00:00,603286.XSHG,24.48,24.48,24.48,24.48,24.48,69154.0,8.0,26.93,26.93,26.93,26.93,26.93,134094.0,9.0,29.62,29.62,29.62,28.06,29.62,14382412.0,10.0,30.89,32.29,32.58,28.31,29.12,15306983.0,11.0,11.0,10.0,29.62,1082700.0,09:30:00,,0,6,0.100224719101,,22.25,61490.0,11.42,False,True
603305.XSHG_2017-07-24,1.09398049013,2017-07-24 00:00:00,2017-07-21 00:00:00,603305.XSHG,34.74,34.74,34.74,34.74,34.74,300411.0,8.0,38.21,38.21,38.21,38.21,38.21,1525155.0,9.0,42.03,42.03,42.03,40.85,41.5,14951782.0,10.0,46.23,46.23,46.23,44.36,45.98,19665833.0,11.0,11.0,10.0,40.85,7482900.0,09:30:00,,0,1,0.100063331222,,31.58,748520.0,13.51,False,True
603305.XSHG_2017-07-25,1.01341120485,2017-07-25 00:00:00,2017-07-24 00:00:00,603305.XSHG,38.21,38.21,38.21,38.21,38.21,1525155.0,9.0,42.03,42.03,42.03,40.85,41.5,14951782.0,10.0,46.23,46.23,46.23,44.36,45.98,19665833.0,11.0,46.77,48.4,50.85,44.88,46.85,18660812.0,12.0,12.0,11.0,44.36,14157900.0,09:55:00,,0,2,0.100063331222,,34.74,748520.0,13.51,False,True
603316.XSHG_2017-06-29,0.949643705463,2017-06-29 00:00:00,2017-06-28 00:00:00,603316.XSHG,17.4,17.4,17.4,17.4,17.4,527721.0,6.0,19.14,19.14,19.14,19.14,19.14,1537436.0,7.0,21.05,21.05,21.05,19.81,20.28,34704862.0,8.0,21.26,22.2,23.16,19.4,19.99,36194898.0,9.0,9.0,8.0,20.2,7245500.0,09:30:00,,0,3,0.100229533282,,15.82,94620.0,8.18,False,True
603326.XSHG_2017-06-30,0.997497318556,2017-06-30 00:00:00,2017-06-29 00:00:00,603326.XSHG,23.12,24.35,24.45,21.23,21.6,20984429.0,8.0,25.43,25.43,25.43,21.8,22.2,22728484.0,9.0,27.97,27.97,27.97,25.0,25.0,20069470.0,10.0,29.0,29.17,30.77,27.01,27.9,25555621.0,11.0,2.0,1.0,25.05,9038100.0,09:34:00,0.0,0,2,0.0999134948097,,25.1,23575420.0,11.84,False,True
603326.XSHG_2017-08-29,0.923013245033,2017-08-29 00:00:00,2017-08-28 00:00:00,603326.XSHG,19.96,19.99,21.2,19.04,19.05,7649235.0,49.0,21.96,21.96,21.96,21.96,21.96,3022894.0,50.0,23.38,24.16,24.16,22.5,23.0,21143735.0,51.0,22.39,23.25,25.72,21.97,22.3,12113902.0,52.0,2.0,1.0,22.55,17398100.0,14:24:00,2.0,1,1,0.100200400802,8384444.92308,29.18,25555621.0,11.84,False,False
603331.XSHG_2017-07-14,0.872458410351,2017-07-14 00:00:00,2017-07-13 00:00:00,603331.XSHG,22.35,22.35,22.35,22.35,22.35,102749.0,5.0,24.59,24.59,24.59,24.59,24.59,107649.0,6.0,24.84,27.05,27.05,24.3,27.05,17700893.0,7.0,22.36,23.6,27.32,22.36,23.6,9030592.0,8.0,8.0,7.0,27.05,260900.0,09:30:00,,0,1,0.100223713647,,20.32,60748.0,11.56,False,True
603335.XSHG_2017-07-10,0.875569044006,2017-07-10 00:00:00,2017-07-07 00:00:00,603335.XSHG,16.34,16.34,16.34,16.34,16.34,647980.0,12.0,17.97,17.97,17.97,17.97,17.97,871551.0,13.0,16.88,19.77,19.77,16.66,19.77,39593728.0,14.0,17.1,17.57,18.57,16.45,17.31,24543037.0,15.0,15.0,14.0,19.77,1772000.0,09:30:00,,0,1,0.100336700337,,14.85,699627.0,4.34,False,True
603357.XSHG_2017-08-28,1.03628750872,2017-08-28 00:00:00,2017-08-25 00:00:00,603357.XSHG,23.68,25.1,25.17,22.5,22.5,36959106.0,17.0,26.05,26.05,26.05,23.03,23.3,38633799.0,18.0,28.66,28.66,28.66,26.31,27.13,35091937.0,19.0,28.67,31.53,31.53,28.4,29.7,37771880.0,20.0,2.0,1.0,26.36,24160500.0,10:30:00,1.0,0,2,0.10019193858,21812631.7778,23.99,37537331.0,12.53,False,True
603357.XSHG_2017-08-29,0.901046622265,2017-08-29 00:00:00,2017-08-28 00:00:00,603357.XSHG,26.05,26.05,26.05,23.03,23.3,38633799.0,18.0,28.66,28.66,28.66,26.31,27.13,35091937.0,19.0,28.67,31.53,31.53,28.4,29.7,37771880.0,20.0,31.54,31.54,31.54,28.38,28.41,42195545.0,21.0,3.0,2.0,29.21,14253400.0,09:44:00,1.0,0,2,0.10019193858,21812631.7778,25.1,37537331.0,12.53,False,True
603357.XSHG_2017-08-30,1.03107165504,2017-08-30 00:00:00,2017-08-29 00:00:00,603357.XSHG,28.66,28.66,28.66,26.31,27.13,35091937.0,19.0,28.67,31.53,31.53,28.4,29.7,37771880.0,20.0,31.54,31.54,31.54,28.38,28.41,42195545.0,21.0,34.69,34.69,34.69,32.52,32.52,44732908.0,22.0,1.0,3.0,28.41,39033100.0,14:05:00,3.0,1,1,0.10019193858,21812631.7778,26.05,38633799.0,12.53,False,True
603357.XSHG_2017-08-31,1.01614298069,2017-08-31 00:00:00,2017-08-30 00:00:00,603357.XSHG,28.67,31.53,31.53,28.4,29.7,37771880.0,20.0,31.54,31.54,31.54,28.38,28.41,42195545.0,21.0,34.69,34.69,34.69,32.52,32.52,44732908.0,22.0,36.87,38.1,38.16,35.15,35.25,40932145.0,23.0,2.0,1.0,32.53,9172700.0,09:36:00,3.0,1,2,0.10019193858,21812631.7778,28.66,38633799.0,12.53,False,True
603380.XSHG_2017-06-30,0.954128440367,2017-06-30 00:00:00,2017-06-29 00:00:00,603380.XSHG,22.52,22.52,22.52,22.52,22.52,81625.0,4.0,24.77,24.77,24.77,24.77,24.77,124323.0,5.0,27.25,27.25,27.25,25.6,27.25,23249297.0,6.0,26.74,26.93,29.98,25.72,26.0,17064465.0,7.0,7.0,6.0,27.25,480200.0,09:30:00,,0,6,0.100146555936,,20.47,22367.0,15.38,False,True
603380.XSHG_2017-07-04,0.98605916355,2017-07-04 00:00:00,2017-07-03 00:00:00,603380.XSHG,27.25,27.25,27.25,25.6,27.25,23249297.0,6.0,26.74,26.93,29.98,25.72,26.0,17064465.0,7.0,29.41,29.41,29.41,26.41,26.43,26541341.0,8.0,29.69,30.18,32.35,28.35,29.0,22530241.0,9.0,1.0,8.0,26.41,13532800.0,10:14:00,,0,5,0.100146555936,,24.77,124323.0,15.38,False,True
603388.XSHG_2017-08-29,0.980183251651,2017-08-29 00:00:00,2017-08-28 00:00:00,603388.XSHG,38.78,38.99,41.56,37.78,37.93,1009558.0,54.0,42.66,42.66,42.66,39.36,39.53,4195370.0,55.0,46.84,46.93,46.93,45.1,45.3,12594965.0,56.0,45.15,47.19,51.52,44.0,46.0,8696939.0,57.0,2.0,1.0,45.33,3053800.0,09:33:00,1.0,0,2,0.100051572976,2936280.4878,43.2,12202947.0,27.53,False,False
603388.XSHG_2017-08-31,1.04690960338,2017-08-31 00:00:00,2017-08-30 00:00:00,603388.XSHG,46.84,46.93,46.93,45.1,45.3,12594965.0,56.0,45.15,47.19,51.52,44.0,46.0,8696939.0,57.0,49.67,49.67,49.67,48.7,48.7,3426913.0,58.0,50.14,53.5,54.64,49.74,52.0,11882383.0,59.0,1.0,1.0,49.67,1674100.0,09:30:00,2.0,0,1,0.100110741971,2920436.18519,43.2,12202947.0,27.53,False,False
603496.XSHG_2017-06-19,0.877663230241,2017-06-19 00:00:00,2017-06-16 00:00:00,603496.XSHG,36.07,36.07,36.07,36.07,36.07,74700.0,4.0,39.68,39.68,39.68,39.68,39.68,189018.0,5.0,39.19,43.65,43.65,38.85,43.65,14857869.0,6.0,38.6,40.5,43.11,37.79,38.31,10441207.0,7.0,7.0,6.0,41.56,1223700.0,09:30:00,,0,0,0.100083171611,,32.79,34500.0,16.97,False,True
603505.XSHG_2017-08-01,0.962341383545,2017-08-01 00:00:00,2017-07-31 00:00:00,603505.XSHG,20.41,20.8,21.63,19.29,19.4,12299075.0,35.0,22.21,22.45,22.45,20.25,20.48,20131762.0,36.0,24.43,24.43,24.43,21.21,22.1,24968116.0,37.0,24.63,26.51,26.87,23.4,23.51,34278626.0,38.0,1.0,1.0,21.22,23545100.0,14:40:00,0.0,0,1,0.0999549752364,18113883.9211,26.37,45122233.0,4.49,False,False
603505.XSHG_2017-08-31,1.0705104664,2017-08-31 00:00:00,2017-08-30 00:00:00,603505.XSHG,25.49,25.49,25.49,22.88,22.97,18156360.0,57.0,24.75,26.33,28.04,24.38,26.22,22744433.0,58.0,27.23,27.23,27.23,24.75,24.99,17008768.0,59.0,27.51,29.95,29.95,27.41,29.15,35219897.0,60.0,1.0,2.0,24.75,14194500.0,10:06:00,2.0,0,1,0.100202020202,16510410.7586,26.51,45122233.0,4.49,False,False
603505.XSHG_2017-09-01,0.883138564274,2017-09-01 00:00:00,2017-08-31 00:00:00,603505.XSHG,24.75,26.33,28.04,24.38,26.22,22744433.0,58.0,27.23,27.23,27.23,24.75,24.99,17008768.0,59.0,27.51,29.95,29.95,27.41,29.15,35219897.0,60.0,25.18,26.79,30.26,25.08,26.45,25601464.0,61.0,2.0,1.0,28.52,9123600.0,09:38:00,2.0,0,0,0.100202020202,16510410.7586,26.51,45122233.0,4.49,False,False
603535.XSHG_2017-08-14,0.884266499844,2017-08-14 00:00:00,2017-08-11 00:00:00,603535.XSHG,26.42,26.42,26.42,26.42,26.42,19756.0,2.0,29.06,29.06,29.06,29.06,29.06,140960.0,3.0,28.86,31.97,31.97,26.8,31.97,19214756.0,4.0,30.0,30.18,31.75,27.84,28.27,14755843.0,5.0,5.0,4.0,31.11,2357300.0,09:30:00,,0,0,0.0999242997729,,24.02,23700.0,21.84,False,True
603536.XSHG_2017-06-26,0.966435185185,2017-06-26 00:00:00,2017-06-23 00:00:00,603536.XSHG,21.42,21.42,21.42,21.42,21.42,226170.0,7.0,23.56,23.56,23.56,23.56,23.56,2554053.0,8.0,25.33,25.92,25.92,24.5,25.92,18476550.0,9.0,23.69,25.62,27.86,23.48,25.05,16415827.0,10.0,10.0,9.0,25.92,1551300.0,09:30:00,,0,1,0.100154083205,,19.47,113978.0,10.99,False,True
603557.XSHG_2017-09-04,0.900157480315,2017-09-04 00:00:00,2017-09-01 00:00:00,603557.XSHG,26.24,26.24,26.24,26.24,26.24,414948.0,9.0,28.86,28.86,28.86,28.86,28.86,823426.0,10.0,31.75,31.75,31.75,28.9,29.49,34996569.0,11.0,28.58,29.55,34.93,28.58,28.58,18919193.0,12.0,12.0,11.0,29.1,31809000.0,14:49:00,,0,1,0.100209643606,,23.85,688559.0,11.13,False,True
603602.XSHG_2017-08-18,1.20986060919,2017-08-18 00:00:00,2017-08-17 00:00:00,603602.XSHG,32.02,32.02,32.02,32.02,32.02,62130.0,4.0,35.22,35.22,35.22,35.22,35.22,357805.0,5.0,38.74,38.74,38.74,38.02,38.74,5066346.0,6.0,42.61,42.61,42.61,42.61,42.61,1404450.0,7.0,7.0,6.0,38.74,1094100.0,09:30:00,,0,2,0.100207900208,,29.11,27221.0,18.22,False,True
603602.XSHG_2017-08-23,1.10007757952,2017-08-23 00:00:00,2017-08-22 00:00:00,603602.XSHG,42.61,42.61,42.61,42.61,42.61,1404450.0,7.0,46.87,46.87,46.87,46.87,46.87,388404.0,8.0,51.56,51.56,51.56,48.12,49.6,8625728.0,9.0,56.72,56.72,56.72,56.0,56.72,6050937.0,10.0,10.0,9.0,48.21,6315300.0,09:42:00,,0,1,0.100064006827,,38.74,5066346.0,18.22,False,True
603602.XSHG_2017-08-24,1.20997884344,2017-08-24 00:00:00,2017-08-23 00:00:00,603602.XSHG,46.87,46.87,46.87,46.87,46.87,388404.0,8.0,51.56,51.56,51.56,48.12,49.6,8625728.0,9.0,56.72,56.72,56.72,56.0,56.72,6050937.0,10.0,62.39,62.39,62.39,62.39,62.39,662397.0,11.0,11.0,10.0,56.1,1204900.0,09:30:00,,0,2,0.100077579519,,42.61,5066346.0,18.22,False,True
603602.XSHG_2017-08-29,0.881043846867,2017-08-29 00:00:00,2017-08-28 00:00:00,603602.XSHG,62.39,62.39,62.39,62.39,62.39,662397.0,11.0,68.63,68.63,68.63,68.63,68.63,91800.0,12.0,70.25,75.49,75.49,69.5,74.99,10775928.0,13.0,65.06,70.0,77.28,64.02,66.51,11913479.0,14.0,14.0,13.0,73.5,2428000.0,09:32:00,,0,1,0.100077579519,,56.72,8625728.0,18.22,False,True
603602.XSHG_2017-08-31,1.02696660612,2017-08-31 00:00:00,2017-08-30 00:00:00,603602.XSHG,70.25,75.49,75.49,69.5,74.99,10775928.0,13.0,65.06,70.0,77.28,64.02,66.51,11913479.0,14.0,71.57,71.57,71.57,62.68,62.68,11018540.0,15.0,72.1,77.92,78.73,71.5,73.5,13276521.0,16.0,1.0,1.0,62.69,10391500.0,14:45:00,0.0,0,1,0.100061481709,,68.63,8625728.0,18.22,False,True
603612.XSHG_2017-08-17,1.02103938141,2017-08-17 00:00:00,2017-08-16 00:00:00,603612.XSHG,49.4,49.4,49.4,43.5,44.0,27664132.0,20.0,50.55,52.38,54.34,49.68,51.08,28055155.0,21.0,55.61,55.61,55.61,54.2,55.59,12751836.0,22.0,57.66,60.95,61.17,54.01,56.78,26635709.0,23.0,1.0,2.0,54.5,6430400.0,09:31:00,1.0,0,1,0.100098911968,39893077.0,52.99,39893077.0,11.35,False,True
603612.XSHG_2017-08-21,0.989752483052,2017-08-21 00:00:00,2017-08-18 00:00:00,603612.XSHG,55.61,55.61,55.61,54.2,55.59,12751836.0,22.0,57.66,60.95,61.17,54.01,56.78,26635709.0,23.0,63.43,63.43,63.43,58.3,58.58,19309567.0,24.0,61.93,65.35,69.77,60.11,62.78,19106876.0,25.0,1.0,2.0,58.4,17501000.0,14:43:00,2.0,0,1,0.100098911968,32921314.5,52.99,39893077.0,11.35,False,True
603617.XSHG_2017-08-30,1.0042946812,2017-08-30 00:00:00,2017-08-29 00:00:00,603617.XSHG,27.11,27.38,27.53,25.15,25.15,7226255.0,40.0,27.52,29.82,29.82,26.69,26.97,11246526.0,41.0,30.27,30.27,30.27,26.81,27.0,15404374.0,42.0,32.04,32.8,33.3,29.45,30.4,15709124.0,43.0,1.0,1.0,26.81,5129300.0,10:01:00,0.0,0,7,0.0999273255814,4715181.44828,29.84,16655913.0,10.72,False,True
603668.XSHG_2017-07-03,1.04873534855,2017-07-03 00:00:00,2017-06-30 00:00:00,603668.XSHG,13.4,13.49,14.72,13.27,13.27,1948759.0,14.0,14.74,14.74,14.74,14.74,14.74,2509329.0,15.0,16.21,16.21,16.21,15.6,16.2,15737836.0,16.0,16.82,17.25,17.83,16.33,17.0,27203845.0,17.0,2.0,1.0,16.0,4522900.0,09:30:00,0.0,0,4,0.1,10632030.7412,24.86,35062461.0,12.66,False,False
603676.XSHG_2017-08-01,0.966494845361,2017-08-01 00:00:00,2017-07-31 00:00:00,603676.XSHG,12.83,12.83,12.83,12.83,12.83,152426.0,5.0,14.11,14.11,14.11,14.11,14.11,270752.0,6.0,15.52,15.52,15.52,14.73,15.52,38493697.0,7.0,14.88,15.61,17.07,14.75,15.0,27839730.0,8.0,8.0,7.0,15.52,2726300.0,09:30:00,,0,2,0.100343053173,,11.66,63638.0,7.96,False,True
603676.XSHG_2017-08-07,0.938114517062,2017-08-07 00:00:00,2017-08-04 00:00:00,603676.XSHG,14.29,14.54,16.37,13.62,14.0,22297654.0,9.0,15.72,15.72,15.72,13.65,13.95,28479523.0,10.0,17.29,17.29,17.29,16.01,16.18,26108831.0,11.0,16.06,16.78,19.02,15.73,16.22,31778898.0,12.0,2.0,1.0,16.21,12657000.0,09:37:00,0.0,0,1,0.100069979006,,15.61,38493697.0,7.96,False,True
603676.XSHG_2017-08-28,0.979198376459,2017-08-28 00:00:00,2017-08-25 00:00:00,603676.XSHG,16.29,17.59,17.68,15.7,15.85,32670372.0,24.0,17.92,17.92,17.92,15.8,15.94,27551362.0,25.0,19.71,19.71,19.71,18.1,18.8,38279100.0,26.0,19.64,21.68,21.68,18.71,19.3,41502981.0,27.0,2.0,1.0,18.16,23723200.0,10:32:00,2.0,1,3,0.100061387354,18461801.1667,17.29,38493697.0,7.96,False,True
603676.XSHG_2017-08-29,0.871771217712,2017-08-29 00:00:00,2017-08-28 00:00:00,603676.XSHG,17.92,17.92,17.92,15.8,15.94,27551362.0,25.0,19.71,19.71,19.71,18.1,18.8,38279100.0,26.0,19.64,21.68,21.68,18.71,19.3,41502981.0,27.0,20.49,20.6,21.6,18.52,18.9,35380769.0,28.0,3.0,2.0,18.77,30484700.0,13:14:00,2.0,1,5,0.100061387354,18461801.1667,17.59,38493697.0,7.96,False,True
603679.XSHG_2017-07-03,0.95025728988,2017-07-03 00:00:00,2017-06-30 00:00:00,603679.XSHG,24.09,24.09,24.09,24.09,24.09,74653.0,6.0,26.5,26.5,26.5,26.5,26.5,141417.0,7.0,27.38,29.15,29.15,26.76,29.15,15141915.0,8.0,29.73,29.98,30.12,27.35,27.7,16022802.0,9.0,9.0,8.0,29.15,76400.0,09:30:00,,0,1,0.100041511,,21.9,64774.0,13.59,False,True
603690.XSHG_2017-09-01,1.02889001521,2017-09-01 00:00:00,2017-08-31 00:00:00,603690.XSHG,16.31,16.68,18.4,16.28,16.38,3091636.0,58.0,17.94,17.94,17.94,16.5,16.5,12611951.0,59.0,19.73,19.73,19.73,17.55,17.88,16084943.0,60.0,19.12,20.3,21.7,18.7,20.3,12152235.0,61.0,2.0,1.0,17.55,14542600.0,14:23:00,0.0,0,1,0.0999386879215,4027824.17073,24.28,18450214.0,14.03,False,False
603767.XSHG_2017-06-20,1.07170393215,2017-06-20 00:00:00,2017-06-19 00:00:00,603767.XSHG,21.44,21.44,21.44,21.44,21.44,60328.0,3.0,23.58,23.58,23.58,23.58,23.58,398570.0,4.0,25.94,25.94,25.94,25.0,25.2,11513761.0,5.0,25.4,27.8,28.53,24.81,27.8,32727391.0,6.0,6.0,5.0,25.3,5035900.0,09:30:00,,0,1,0.100084817642,,19.49,19179.0,16.11,False,True
603776.XSHG_2017-08-30,1.09673173942,2017-08-30 00:00:00,2017-08-29 00:00:00,603776.XSHG,75.35,75.35,75.35,75.35,75.35,328709.0,7.0,82.89,82.89,82.89,82.89,82.89,178028.0,8.0,91.18,91.18,91.18,87.8,91.18,8423757.0,9.0,100.3,100.3,100.3,89.0,100.0,16923630.0,10.0,10.0,9.0,87.86,4516800.0,09:31:00,,0,1,0.100066357001,,68.5,307111.0,32.22,False,True
603776.XSHG_2017-08-31,0.996111665005,2017-08-31 00:00:00,2017-08-30 00:00:00,603776.XSHG,82.89,82.89,82.89,82.89,82.89,178028.0,8.0,91.18,91.18,91.18,87.8,91.18,8423757.0,9.0,100.3,100.3,100.3,89.0,100.0,16923630.0,10.0,91.57,99.97,110.33,91.02,99.91,12348248.0,11.0,11.0,10.0,89.0,15809200.0,14:31:00,,0,1,0.100066357001,,75.35,328709.0,32.22,False,True
